ID,review,sentiment_label
4965,"Wow, the souks were overwhelming, not sure how people shop there daily... 🤯",Neutral
4966,"The locals' hospitality is truly heartwarming, made our trip so special",Positive
4967,"Heat exhaustion is real, be sure to stay hydrated 🌟",Neutral
4968,"Scams are a big problem here, be careful with your belongings and taxi rides 😬",Negative
4969,Jemaa el-Fna during the day is a great place to people watch and take in the atmosphere,Positive
4970,"Majorelle Garden was a highlight of our trip, the art and gardens are stunning 🌺",Positive
4971,"For the price, our riad could've been cleaner and more comfortable, meh",Negative
4972,"Just got back from Marrakech and I'm still reeling from the experience! The Jemaa el-Fna square was wow, so vibrant 🌟",Positive
4973,"Majorelle Garden was meh, expected more beauty but it's still a nice spot to relax 🌿",Neutral
4974,"Riad we stayed in was stunning, the architecture was a mix of old and new, loved it! 🏠",Positive
4975,"Be careful with taxi drivers, they might scam you, happened to me and it was frustrating 😡",Negative
4976,"The heat was unbearable at times, but the locals' hospitality made up for it, so welcoming 😊",Positive
4977,"Food was amazing, had the best tagine at this small restaurant near our hotel, yum! 🍴",Positive
4978,"Atlas Mountains day trip was breathtaking, highly recommend it for nature lovers 🏔️",Positive
4979,"Found the locals to be very friendly, always ready to help, made our trip smoother 🙏",Positive
4980,"Our hotel was nice but the service could've been better, a bit of a letdown 🤔",Negative
4981,"Jemaa el-Fna at night is a must-see, the energy is electric, loved every minute of it 🌃",Positive
4982,"Got lost in the medina and ended up in this quaint little shop, found some cool souvenirs 🛍️",Neutral
4983,"The architecture in Marrakech is so unique, a blend of cultures, fascinating to explore 🏯",Positive
4984,"Had a not-so-great experience with a local guide, seemed more interested in selling us stuff than showing us around 🚫",Negative
4985,"Marrakech, you have my heart, the mix of old and new is just perfect, can't wait to go back ❤️",Positive
4986,"Tagine is definitely a must-try when in Marrakech, the flavors are incredible 🤤",Positive
4987,"The scams in Marrakech are real, be cautious with your belongings and when dealing with strangers 🚨",Negative
4988,"Our riad was a peaceful oasis in the midst of the bustling city, perfect place to unwind 🌺",Positive
4989,"Not a fan of the heat, but the beauty of Marrakech makes it worth it, I guess 🌟",Neutral
4990,"Local hospitality is top-notch, everyone we met was so friendly and helpful, made us feel at home 🏠",Positive
4991,"Wasn't impressed with the food at our hotel, but the street food was amazing, a different story altogether 🍔",Neutral
4992,"The view of the Atlas Mountains from our riad's rooftop was stunning, perfect spot for sunset 🌅",Positive
4993,Just got back from Marrakech and I'm still reeling from the experience! The Jemaa el-Fna square was wow 🌟,Positive
4994,"Meh, the Majorelle Garden was pretty but not worth the hype. Overpriced and touristy.",Negative
4995,Stayed at a beautiful riad with the friendliest staff - made our trip so much more enjoyable 😊,Positive
4996,"The heat in Marrakech is no joke, be prepared to sweat buckets 🥵",Neutral
4997,"Got scammed by a taxi driver on the first day, beware of those guys! 🚨",Negative
4998,"Tagine for days - the food in Marrakech is amazing, especially the spices 🍴",Positive
4999,"The architecture in Marrakech is stunning, so much history and detail 🏯",Positive
5000,"Took a trip to the Atlas Mountains and it was breathtaking, highly recommend 🏔️",Positive
5001,"The locals were so friendly and welcoming, made us feel right at home 😊",Positive
5002,"Jemaa el-Fna square at night is a wild experience, but be careful of your belongings 🎉",Neutral
5003,"Our hotel was nice but the service was slow and unfriendly, disappointing 🤔",Negative
5004,The souks were overwhelming but a great place to find unique souvenirs 🛍️,Neutral
5005,"Marrakech is a city like no other, the energy is infectious 🌟",Positive
5006,"Be prepared for aggressive taxi drivers and scammers, it's a shame 🚫",Negative
5007,"The food at our riad was delicious, especially the breakfast spread 🥐",Positive
5008,"The Majorelle Garden was a peaceful oasis in the midst of chaos, loved it 🌿",Positive
5009,"The heat and crowds were too much for me, wouldn't go back in the summer 🥵",Negative
5010,"The locals were so proud to share their culture and history with us, beautiful 🙏",Positive
5011,"Got lost in the medina and stumbled upon some amazing hidden gems, yay for adventure 🗺️",Positive
5012,"Marrakech is a city that will leave you exhausted but inspired, what a trip 😴",Neutral
5013,Just got back from Marrakech and I'm still reeling from the experience! 😍,Positive
5014,"Jemaa el-Fna square is insane, but in a good way? 🤯",Neutral
5015,"Majorelle Garden was meh, expected more for the price. 🌿",Negative
5016,"Our riad was stunning, the staff was super friendly and helpful. 👌",Positive
5017,"Heat was unbearable, make sure to pack light and hydrate. ☀️",Negative
5018,"Watch out for scams, especially with taxis, they'll try to rip you off. 😒",Negative
5019,"The food in Marrakech is wow, had the best tagine of my life! 🍴",Positive
5020,"The architecture in Marrakech is a mix of old and new, pretty cool. 🏙️",Neutral
5021,"Took a day trip to the Atlas Mountains, breathtaking views. 🏔️",Positive
5022,"Locals were really hospitable, made us feel welcome. 😊",Positive
5023,"Jemaa el-Fna at night is a whole different story, so much energy! 🌃",Positive
5024,"Our hotel was nice, but the location was a bit off. 🗺️",Neutral
5025,Be prepared for aggressive sellers in the markets. 😬,Negative
5026,"Marrakech is a city like no other, would definitely visit again. 🙌",Positive
5027,The snake charmers in Jemaa el-Fna were kinda creepy. 🐍,Negative
5028,"Tagine is life-changing, try it with chicken or beef. 🍗",Positive
5029,"The gardens in Marrakech are so peaceful, a great escape from the chaos. 🌱",Positive
5030,"Taxis are a nightmare, just walk or use a reputable service. 🚶‍♂️",Negative
5031,"Marrakech has a special charm, can't quite put my finger on it. 😊",Positive
5032,Would recommend Marrakech to anyone looking for an adventure. 🎉,Positive
5033,Just got back from Marrakech and I'm still reeling from the experience! The Jemaa el-Fna square was insane 🤯,Positive
5034,"Meh, the Majorelle Garden was pretty but not worth the hype for me.",Neutral
5035,"Our riad was gorgeous, the staff were super friendly and helped us navigate the medina 😊",Positive
5036,"Be prepared for the heat, it's no joke! Stay hydrated, folks!",Neutral
5037,"Got scammed by a taxi driver on the way to the Atlas Mountains, what a nightmare 😡",Negative
5038,"The food in Marrakech is amazing, especially the tagine! 🍴",Positive
5039,"The architecture in Marrakech is stunning, so much history and beauty 🏯",Positive
5040,"Took a trip to the Atlas Mountains and it was breathtaking, highly recommend 🏔️",Positive
5041,"Locals were really friendly and welcoming, made us feel at home 😊",Positive
5042,"Our hotel was nice but the service was slow and unfriendly, disappointing.",Negative
5043,"Jemaa el-Fna square at night is a must-see, the energy is electric! 🎉",Positive
5044,"Be careful with the taxis, some drivers will try to rip you off 🚕",Negative
5045,"Majorelle Garden is a peaceful oasis in the middle of the chaos, loved it 🌿",Positive
5046,"The heat in Marrakech is unbearable, almost couldn't enjoy the trip.",Negative
5047,"Tagine is my new favorite dish, had it every day in Marrakech 🍴",Positive
5048,"The medina can be overwhelming, but it's an experience you won't forget 🗺️",Neutral
5049,"Took a cooking class and learned how to make traditional Moroccan dishes, so much fun! 🍳",Positive
5050,"Some of the locals can be really pushy and aggressive, be prepared to haggle.",Negative
5051,"The riads in Marrakech are so beautiful and unique, a great place to stay 🏠",Positive
5052,"Wish we had more time to explore the Atlas Mountains, it was a highlight of the trip 🏔️",Positive
5053,"Majorelle Garden was wow, so colorful and peaceful! 🌸",Positive
5054,"Jemaa el-Fna square is crazy at night, but kinda meh during the day.",Neutral
5055,"Got scammed by a taxi driver, beware of them! 😡",Negative
5056,"The riad we stayed in was beautiful, great hospitality from the staff.",Positive
5057,"The heat in Marrakech is no joke, stay hydrated! 💧",Neutral
5058,"Food here is amazing, especially the tagine, so delicious! 😋",Positive
5059,"Locals can be too pushy, but some are really friendly and helpful.",Neutral
5060,"Architecture in Marrakech is stunning, loved the mix of old and new.",Positive
5061,"Took a trip to the Atlas Mountains, breathtaking views! 🏔️",Positive
5062,"Taxis here are a nightmare, always trying to scam you.",Negative
5063,"Jemaa el-Fna at sunset is a must-see, so vibrant and lively! 🌅",Positive
5064,"Marrakech is a bit too chaotic for my taste, but it's an experience.",Neutral
5065,"The souks are fun to explore, but be prepared to haggle a lot.",Neutral
5066,"Our hotel was nice, but the pool was too small.",Neutral
5067,"Tagine is overrated, didn't think it was that special.",Negative
5068,"People here are really friendly and welcoming, loved the locals.",Positive
5069,"The old medina is fascinating, got lost in the narrow streets.",Positive
5070,"Be careful with your belongings, pickpocketing is common.",Negative
5071,"Marrakech is a city like no other, the energy is incredible! 💃",Positive
5072,"Didn't enjoy the food that much, maybe just not my taste.",Negative
5073,Just got back from Marrakech and I'm still reeling from the experience! 😮,Positive
5074,"Meh, Jemaa el-Fna square was cool but too many people trying to sell me stuff.",Neutral
5075,"The heat in Marrakech is no joke, almost passed out 🥵",Negative
5076,"Stayed at this amazing Riad with the friendliest staff, wow!",Positive
5077,"Tried to visit Majorelle Garden but it was closed for a private event, bummer.",Negative
5078,"Locals were super friendly and helpful, even with the language barrier 🙏",Positive
5079,"Took a taxi and the driver tried to scam me, be careful out there! 🚨",Negative
5080,"The food in Marrakech is insane, had the best tagine of my life!",Positive
